Run,Step,Catalyst_ID,Position_X,Position_Y,Manhattan_Distance
3,1560,0,7,2,7
3,1570,0,7,2,7
3,1580,0,7,2,7
3,1590,0,7,2,7
3,1600,0,7,2,7
3,1610,0,7,2,7
3,1620,0,7,2,7
3,1630,0,7,2,7
3,1640,0,7,2,7
3,1650,0,7,2,7
3,1660,0,7,2,7
3,1670,0,7,2,7
3,1680,0,7,2,7
3,1690,0,7,2,7
3,1700,0,7,2,7
3,1710,0,7,2,7
3,1720,0,7,2,7
3,1730,0,7,2,7
3,1740,0,7,2,7
3,1750,0,7,2,7
3,1760,0,7,2,7
3,1770,0,7,2,7
3,1780,0,7,2,7
3,1790,0,7,2,7
3,1800,0,7,2,7
3,1810,0,7,2,7
3,1820,0,7,2,7
3,1830,0,7,2,7
3,1840,0,7,2,7
3,1850,0,7,2,7
3,1860,0,7,1,8
3,1870,0,7,1,8
3,1880,0,7,1,8
3,1890,0,7,1,8
3,1900,0,7,1,8
3,1910,0,8,1,7
3,1920,0,8,1,7
3,1930,0,8,1,7
3,1940,0,8,1,7
3,1950,0,8,1,7
3,1960,0,8,1,7
3,1970,0,8,1,7
3,1980,0,8,1,7
3,1990,0,8,1,7
3,2000,0,8,1,7
3,2010,0,8,1,7
3,2020,0,8,1,7
3,2030,0,8,1,7
3,2040,0,8,1,7
3,2050,0,8,1,7
3,2060,0,8,1,7
3,2070,0,8,1,7
3,2080,0,8,1,7
3,2090,0,8,1,7
3,2100,0,8,1,7
3,2110,0,8,1,7
3,2120,0,8,1,7
3,2130,0,8,1,7
3,2140,0,8,1,7
3,2150,0,8,1,7
3,2160,0,8,1,7
3,2170,0,8,1,7
3,2180,0,8,1,7
3,2190,0,8,1,7
3,2200,0,8,1,7
3,2210,0,8,1,7
3,2220,0,8,1,7
3,2230,0,8,1,7
3,2240,0,8,0,8
3,2250,0,8,0,8
3,2260,0,8,1,7
3,2270,0,8,1,7
3,2280,0,8,1,7
3,2290,0,8,1,7
3,2300,0,8,1,7
3,2310,0,8,1,7
3,2320,0,8,1,7
3,2330,0,8,1,7
3,2340,0,8,1,7
3,2350,0,8,1,7
3,2360,0,8,1,7
3,2370,0,8,1,7
3,2380,0,8,1,7
3,2390,0,8,1,7
3,2400,0,8,1,7
3,2410,0,8,1,7
3,2420,0,8,1,7
3,2430,0,8,1,7
3,2440,0,8,1,7
3,2450,0,8,0,8
3,2460,0,8,0,8
3,2470,0,8,0,8
3,2480,0,8,0,8
3,2490,0,8,0,8
3,2500,0,8,0,8
3,2510,0,8,0,8
3,2520,0,8,0,8
3,2530,0,8,0,8
3,2540,0,8,0,8
3,2550,0,8,0,8
3,2560,0,8,0,8
3,2570,0,8,0,8
3,2580,0,8,0,8
3,2590,0,8,0,8
3,2600,0,8,0,8
3,2610,0,8,0,8
3,2620,0,8,0,8
3,2630,0,8,0,8
3,2640,0,8,0,8
3,2650,0,8,0,8
3,2660,0,8,0,8
3,2670,0,8,0,8
3,2680,0,8,0,8
3,2690,0,8,0,8
3,2700,0,8,0,8
3,2710,0,8,0,8
3,2720,0,8,0,8
3,2730,0,8,0,8
3,2740,0,8,0,8
3,2750,0,8,0,8
3,2760,0,8,0,8
3,2770,0,8,0,8
3,2780,0,8,0,8
3,2790,0,8,0,8
3,2800,0,8,0,8
3,2810,0,8,0,8
3,2820,0,8,0,8
3,2830,0,8,0,8
3,2840,0,8,0,8
3,2850,0,8,0,8
3,2860,0,8,0,8
3,2870,0,8,0,8
3,2880,0,8,0,8
3,2890,0,8,0,8
3,2900,0,8,0,8
3,2910,0,8,0,8
3,2920,0,8,0,8
3,2930,0,8,0,8
3,2940,0,8,1,7
3,2950,0,8,1,7
3,2960,0,8,1,7
3,2970,0,8,1,7
3,2980,0,8,1,7
3,2990,0,8,1,7
3,3000,0,8,1,7
3,3010,0,8,1,7
3,3020,0,8,1,7
3,3030,0,8,1,7
3,3040,0,8,1,7
3,3050,0,8,1,7
3,3060,0,8,1,7
3,3070,0,8,1,7
3,3080,0,8,1,7
3,3090,0,8,1,7
3,3100,0,8,1,7
3,3110,0,8,1,7
3,3120,0,8,1,7
3,3130,0,8,1,7
3,3140,0,8,1,7
3,3150,0,8,1,7
3,3160,0,8,1,7
3,3170,0,8,1,7
3,3180,0,8,1,7
3,3190,0,8,1,7
3,3200,0,8,1,7
3,3210,0,8,1,7
3,3220,0,8,1,7
3,3230,0,8,1,7
3,3240,0,8,1,7
3,3250,0,8,1,7
3,3260,0,8,1,7
3,3270,0,8,1,7
3,3280,0,8,1,7
3,3290,0,8,1,7
3,3300,0,8,1,7
3,3310,0,8,1,7
3,3320,0,8,1,7
3,3330,0,8,1,7
3,3340,0,8,1,7
3,3350,0,8,1,7
3,3360,0,8,1,7
3,3370,0,8,1,7
3,3380,0,8,1,7
3,3390,0,8,1,7
3,3400,0,8,1,7
3,3410,0,8,1,7
3,3420,0,8,1,7
3,3430,0,9,1,8
3,3440,0,9,1,8
3,3450,0,9,1,8
3,3460,0,9,1,8
3,3470,0,9,1,8
3,3480,0,9,1,8
3,3490,0,9,1,8
3,3500,0,9,1,8
3,3510,0,9,1,8
3,3520,0,9,1,8
3,3530,0,9,1,8
3,3540,0,9,1,8
3,3550,0,9,1,8
3,3560,0,9,1,8
3,3570,0,9,1,8
3,3580,0,9,1,8
3,3590,0,9,1,8
3,3600,0,9,1,8
3,3610,0,9,1,8
3,3620,0,9,1,8
3,3630,0,9,1,8
3,3640,0,9,1,8
3,3650,0,9,1,8
3,3660,0,9,1,8
3,3670,0,9,1,8
3,3680,0,9,1,8
3,3690,0,9,1,8
3,3700,0,9,1,8
3,3710,0,9,1,8
3,3720,0,9,1,8
3,3730,0,9,1,8
3,3740,0,9,1,8
3,3750,0,9,1,8
3,3760,0,9,1,8
3,3770,0,9,1,8
3,3780,0,9,1,8
3,3790,0,9,1,8
3,3800,0,9,1,8
3,3810,0,9,1,8
3,3820,0,9,1,8
3,3830,0,9,1,8
3,3840,0,9,1,8
3,3850,0,9,1,8
3,3860,0,9,1,8
3,3870,0,9,1,8
3,3880,0,9,1,8
3,3890,0,9,1,8
3,3900,0,9,1,8
3,3910,0,9,1,8
3,3920,0,9,1,8
3,3930,0,9,1,8
3,3940,0,9,1,8
3,3950,0,9,1,8
3,3960,0,9,1,8
3,3970,0,9,1,8
3,3980,0,9,1,8
3,3990,0,9,1,8
3,4000,0,9,1,8
3,4010,0,9,1,8
3,4020,0,9,1,8
3,4030,0,9,1,8
3,4040,0,9,1,8
3,4050,0,9,1,8
3,4060,0,9,1,8
3,4070,0,9,1,8
3,4080,0,9,1,8
3,4090,0,9,1,8
3,4100,0,9,1,8
3,4110,0,9,1,8
3,4120,0,9,1,8
3,4130,0,9,1,8
3,4140,0,9,1,8
3,4150,0,9,1,8
3,4160,0,9,1,8
3,4170,0,9,1,8
3,4180,0,9,1,8
3,4190,0,9,1,8
3,4200,0,9,1,8
3,4210,0,9,1,8
3,4220,0,9,1,8
3,4230,0,9,1,8
3,4240,0,9,1,8
3,4250,0,9,1,8
3,4260,0,9,1,8
3,4270,0,9,1,8
3,4280,0,9,2,7
3,4290,0,9,2,7
3,4300,0,9,2,7
3,4310,0,9,2,7
3,4320,0,9,2,7
3,4330,0,9,2,7
3,4340,0,9,2,7
3,4350,0,9,2,7
3,4360,0,9,2,7
3,4370,0,9,2,7
3,4380,0,9,2,7
3,4390,0,9,2,7
3,4400,0,9,2,7
3,4410,0,9,2,7
3,4420,0,9,2,7
3,4430,0,9,2,7
3,4440,0,9,2,7
3,4450,0,9,2,7
3,4460,0,9,2,7
3,4470,0,9,2,7
3,4480,0,9,2,7
3,4490,0,9,2,7
3,4500,0,9,2,7
3,4510,0,9,2,7
3,4520,0,9,2,7
3,4530,0,9,2,7
3,4540,0,9,2,7
3,4550,0,9,2,7
3,4560,0,9,2,7
3,4570,0,9,2,7
3,4580,0,9,2,7
3,4590,0,9,2,7
3,4600,0,9,2,7
3,4610,0,9,2,7
3,4620,0,9,2,7
3,4630,0,9,2,7
3,4640,0,9,2,7
3,4650,0,9,2,7
3,4660,0,9,2,7
3,4670,0,9,2,7
3,4680,0,9,2,7
3,4690,0,9,2,7
3,4700,0,9,2,7
3,4710,0,9,2,7
3,4720,0,9,2,7
3,4730,0,10,2,8
3,4740,0,10,2,8
3,4750,0,10,2,8
3,4760,0,10,2,8
3,4770,0,10,2,8
3,4780,0,10,2,8
3,4790,0,10,2,8
3,4800,0,10,2,8
3,4810,0,10,3,7
3,4820,0,10,3,7
3,4830,0,10,3,7
3,4840,0,10,3,7
3,4850,0,10,3,7
3,4860,0,10,3,7
3,4870,0,10,3,7
3,4880,0,10,3,7
3,4890,0,10,3,7
3,4900,0,10,4,6
3,4910,0,10,4,6
3,4920,0,10,4,6
3,4930,0,10,4,6
3,4940,0,10,4,6
3,4950,0,10,4,6
3,4960,0,10,4,6
3,4970,0,10,4,6
3,4980,0,10,4,6
3,4990,0,10,4,6
3,5000,0,10,4,6
3,5010,0,10,4,6
3,5020,0,10,4,6
3,5030,0,10,4,6
3,5040,0,10,4,6
3,5050,0,10,4,6
3,5060,0,10,4,6
3,5070,0,10,4,6
3,5080,0,10,4,6
3,5090,0,10,4,6
3,5100,0,10,4,6
3,5110,0,10,4,6
3,5120,0,10,4,6
3,5130,0,10,4,6
3,5140,0,10,4,6
3,5150,0,10,4,6
3,5160,0,10,4,6
3,5170,0,10,4,6
3,5180,0,10,4,6
3,5190,0,10,4,6
3,5200,0,10,4,6
3,5210,0,10,4,6
3,5220,0,10,4,6
3,5230,0,10,4,6
3,5240,0,10,4,6
3,5250,0,10,4,6
3,5260,0,10,4,6
3,5270,0,10,4,6
3,5280,0,10,4,6
3,5290,0,10,4,6
3,5300,0,10,4,6
3,5310,0,10,4,6
3,5320,0,10,4,6
3,5330,0,10,4,6
3,5340,0,10,4,6
3,5350,0,10,4,6
3,5360,0,10,4,6
3,5370,0,10,4,6
3,5380,0,10,4,6
3,5390,0,10,4,6
3,5400,0,10,4,6
3,5410,0,10,4,6
3,5420,0,10,4,6
3,5430,0,10,4,6
3,5440,0,10,4,6
3,5450,0,10,4,6
3,5460,0,10,4,6
3,5470,0,10,4,6
3,5480,0,10,4,6
3,5490,0,10,4,6
3,5500,0,10,4,6
3,5510,0,10,4,6
3,5520,0,10,4,6
3,5530,0,10,4,6
3,5540,0,10,4,6
3,5550,0,10,4,6
3,5560,0,10,4,6
3,5570,0,11,4,7
3,5580,0,11,4,7
3,5590,0,11,4,7
3,5600,0,11,4,7
3,5610,0,11,4,7
3,5620,0,11,4,7
3,5630,0,11,4,7
3,5640,0,11,4,7
3,5650,0,11,4,7
3,5660,0,11,4,7
3,5670,0,11,4,7
3,5680,0,11,4,7
3,5690,0,11,4,7
3,5700,0,11,4,7
3,5710,0,11,4,7
3,5720,0,11,4,7
3,5730,0,11,4,7
3,5740,0,11,4,7
3,5750,0,11,4,7
3,5760,0,11,4,7
3,5770,0,11,4,7
3,5780,0,11,4,7
3,5790,0,10,4,6
3,5800,0,10,4,6
3,5810,0,10,4,6
3,5820,0,10,4,6
3,5830,0,10,4,6
3,5840,0,10,4,6
3,5850,0,10,4,6
3,5860,0,10,4,6
3,5870,0,10,4,6
3,5880,0,10,4,6
3,5890,0,10,4,6
3,5900,0,10,4,6
3,5910,0,10,4,6
3,5920,0,10,4,6
3,5930,0,10,4,6
3,5940,0,10,4,6
3,5950,0,10,4,6
3,5960,0,10,4,6
3,5970,0,10,4,6
3,5980,0,10,4,6
3,5990,0,10,4,6
3,6000,0,10,4,6
3,6010,0,10,4,6
3,6020,0,10,4,6
3,6030,0,10,4,6
3,6040,0,10,4,6
3,6050,0,10,4,6
3,6060,0,10,4,6
3,6070,0,10,4,6
3,6080,0,10,4,6
3,6090,0,10,4,6
3,6100,0,10,4,6
3,6110,0,10,4,6
3,6120,0,10,4,6
3,6130,0,10,4,6
3,6140,0,10,4,6
3,6150,0,10,4,6
3,6160,0,10,4,6
3,6170,0,10,4,6
3,6180,0,10,4,6
3,6190,0,10,4,6
3,6200,0,10,4,6
3,6210,0,10,4,6
3,6220,0,10,4,6
3,6230,0,10,4,6
3,6240,0,10,5,5
3,6250,0,10,5,5
3,6260,0,10,5,5
3,6270,0,10,5,5
3,6280,0,10,5,5
3,6290,0,10,5,5
3,6300,0,10,5,5
3,6310,0,10,5,5
3,6320,0,10,5,5
3,6330,0,10,5,5
3,6340,0,10,5,5
3,6350,0,10,5,5
3,6360,0,10,5,5
3,6370,0,10,5,5
3,6380,0,10,5,5
3,6390,0,10,5,5
3,6400,0,10,5,5
3,6410,0,10,5,5
3,6420,0,10,5,5
3,6430,0,10,5,5
3,6440,0,10,5,5
3,6450,0,10,5,5
3,6460,0,10,5,5
3,6470,0,10,5,5
3,6480,0,10,5,5
3,6490,0,10,5,5
3,6500,0,10,5,5
3,6510,0,10,5,5
3,6520,0,10,5,5
3,6530,0,10,5,5
3,6540,0,10,5,5
3,6550,0,10,5,5
3,6560,0,11,5,6
3,6570,0,11,5,6
3,6580,0,11,5,6
3,6590,0,11,5,6
3,6600,0,11,5,6
3,6610,0,11,5,6
3,6620,0,11,5,6
3,6630,0,11,5,6
3,6640,0,11,5,6
3,6650,0,11,5,6
3,6660,0,11,5,6
3,6670,0,11,6,5
3,6680,0,11,6,5
3,6690,0,11,6,5
3,6700,0,11,6,5
3,6710,0,11,6,5
3,6720,0,11,6,5
3,6730,0,11,6,5
3,6740,0,11,6,5
3,6750,0,11,5,6
3,6760,0,11,5,6
3,6770,0,11,5,6
3,6780,0,11,5,6
3,6790,0,11,5,6
3,6800,0,11,5,6
3,6810,0,11,5,6
3,6820,0,11,5,6
3,6830,0,11,5,6
3,6840,0,11,5,6
3,6850,0,11,5,6
3,6860,0,11,5,6
3,6870,0,11,5,6
3,6880,0,11,5,6
3,6890,0,11,5,6
3,6900,0,11,5,6
3,6910,0,11,5,6
3,6920,0,11,5,6
3,6930,0,11,5,6
3,6940,0,11,5,6
3,6950,0,11,5,6
3,6960,0,11,5,6
3,6970,0,11,5,6
3,6980,0,11,5,6
3,6990,0,11,5,6
3,7000,0,11,5,6
3,7010,0,11,5,6
3,7020,0,11,6,5
3,7030,0,11,6,5
3,7040,0,11,6,5
3,7050,0,11,6,5
3,7060,0,11,6,5
3,7070,0,11,6,5
3,7080,0,11,6,5
3,7090,0,11,6,5
3,7100,0,11,6,5
3,7110,0,11,6,5
3,7120,0,11,6,5
3,7130,0,11,6,5
3,7140,0,11,6,5
3,7150,0,11,6,5
3,7160,0,11,6,5
3,7170,0,11,7,4
3,7180,0,11,7,4
3,7190,0,11,7,4
3,7200,0,11,7,4
3,7210,0,11,7,4
3,7220,0,11,7,4
3,7230,0,11,7,4
3,7240,0,11,7,4
3,7250,0,11,7,4
3,7260,0,11,7,4
3,7270,0,11,7,4
3,7280,0,11,7,4
3,7290,0,11,7,4
3,7300,0,11,7,4
3,7310,0,11,7,4
3,7320,0,11,7,4
3,7330,0,11,7,4
3,7340,0,11,7,4
3,7350,0,11,7,4
3,7360,0,11,7,4
3,7370,0,11,7,4
3,7380,0,11,7,4
3,7390,0,11,7,4
3,7400,0,11,7,4
3,7410,0,11,7,4
3,7420,0,11,7,4
3,7430,0,11,7,4
3,7440,0,11,7,4
3,7450,0,11,7,4
3,7460,0,11,7,4
3,7470,0,11,7,4
3,7480,0,11,7,4
3,7490,0,11,7,4
3,7500,0,11,7,4
3,7510,0,11,7,4
3,7520,0,11,7,4
3,7530,0,11,7,4
3,7540,0,11,7,4
3,7550,0,11,7,4
3,7560,0,11,7,4
3,7570,0,12,7,5
3,7580,0,12,7,5
3,7590,0,12,7,5
3,7600,0,12,7,5
3,7610,0,12,7,5
3,7620,0,12,7,5
3,7630,0,12,7,5
3,7640,0,12,7,5
3,7650,0,12,7,5
3,7660,0,12,8,4
3,7670,0,12,8,4
3,7680,0,12,8,4
3,7690,0,12,8,4
3,7700,0,12,8,4
3,7710,0,12,8,4
3,7720,0,12,8,4
3,7730,0,12,8,4
3,7740,0,11,8,3
3,7750,0,11,8,3
3,7760,0,11,8,3
3,7770,0,11,8,3
3,7780,0,11,8,3
3,7790,0,11,8,3
3,7800,0,11,8,3
3,7810,0,11,8,3
3,7820,0,11,8,3
3,7830,0,11,8,3
3,7840,0,11,8,3
3,7850,0,11,8,3
3,7860,0,11,8,3
3,7870,0,11,8,3
3,7880,0,11,8,3
3,7890,0,11,8,3
3,7900,0,11,8,3
3,7910,0,11,8,3
3,7920,0,11,8,3
3,7930,0,11,8,3
3,7940,0,11,8,3
3,7950,0,11,8,3
3,7960,0,11,8,3
3,7970,0,11,8,3
3,7980,0,11,8,3
3,7990,0,11,8,3
3,8000,0,11,8,3
3,8010,0,11,8,3
3,8020,0,11,8,3
3,8030,0,11,8,3
3,8040,0,11,8,3
3,8050,0,11,8,3
3,8060,0,11,8,3
3,8070,0,11,8,3
3,8080,0,11,8,3
3,8090,0,11,8,3
3,8100,0,11,8,3
3,8110,0,11,8,3
3,8120,0,11,8,3
3,8130,0,11,8,3
3,8140,0,11,8,3
3,8150,0,11,8,3
3,8160,0,11,8,3
3,8170,0,11,8,3
3,8180,0,11,8,3
3,8190,0,11,8,3
3,8200,0,11,8,3
3,8210,0,11,8,3
3,8220,0,11,8,3
3,8230,0,11,8,3
3,8240,0,11,8,3
3,8250,0,11,8,3
3,8260,0,11,8,3
3,8270,0,11,8,3
3,8280,0,11,8,3
3,8290,0,11,8,3
3,8300,0,11,8,3
3,8310,0,11,8,3
3,8320,0,11,8,3
3,8330,0,11,8,3
3,8340,0,11,8,3
3,8350,0,11,8,3
3,8360,0,11,8,3
3,8370,0,11,8,3
3,8380,0,11,8,3
3,8390,0,11,8,3
3,8400,0,11,8,3
3,8410,0,11,8,3
3,8420,0,11,8,3
3,8430,0,11,8,3
3,8440,0,11,8,3
3,8450,0,11,8,3
3,8460,0,11,8,3
3,8470,0,11,8,3
3,8480,0,10,8,2
3,8490,0,10,8,2
3,8500,0,10,8,2
3,8510,0,10,8,2
3,8520,0,11,8,3
3,8530,0,11,8,3
3,8540,0,11,8,3
3,8550,0,11,8,3
3,8560,0,11,8,3
3,8570,0,11,8,3
3,8580,0,11,8,3
3,8590,0,11,8,3
3,8600,0,11,8,3
3,8610,0,11,8,3
3,8620,0,11,8,3
3,8630,0,11,8,3
3,8640,0,10,8,2
3,8650,0,10,8,2
3,8660,0,10,8,2
3,8670,0,10,8,2
3,8680,0,10,8,2
3,8690,0,10,8,2
3,8700,0,10,8,2
3,8710,0,10,8,2
3,8720,0,10,8,2
3,8730,0,11,7,4
3,8740,0,11,7,4
3,8750,0,11,7,4
3,8760,0,11,7,4
3,8770,0,11,7,4
3,8780,0,11,7,4
3,8790,0,11,7,4
3,8800,0,11,7,4
3,8810,0,11,7,4
3,8820,0,11,7,4
3,8830,0,11,7,4
3,8840,0,11,7,4
3,8850,0,11,7,4
3,8860,0,11,7,4
3,8870,0,11,7,4
3,8880,0,11,7,4
3,8890,0,11,7,4
3,8900,0,11,7,4
3,8910,0,11,7,4
3,8920,0,11,7,4
3,8930,0,11,7,4
3,8940,0,11,7,4
3,8950,0,11,7,4
3,8960,0,11,7,4
3,8970,0,11,7,4
3,8980,0,11,7,4
3,8990,0,11,7,4
3,9000,0,11,7,4
3,9010,0,11,7,4
3,9020,0,11,7,4
3,9030,0,11,7,4
3,9040,0,11,7,4
3,9050,0,11,7,4
3,9060,0,11,7,4
3,9070,0,11,7,4
3,9080,0,11,7,4
3,9090,0,11,7,4
3,9100,0,11,7,4
3,9110,0,11,7,4
3,9120,0,11,7,4
3,9130,0,11,7,4
3,9140,0,11,7,4
3,9150,0,11,7,4
3,9160,0,11,7,4
3,9170,0,11,7,4
3,9180,0,11,7,4
3,9190,0,11,7,4
3,9200,0,11,7,4
3,9210,0,11,7,4
3,9220,0,11,7,4
3,9230,0,11,7,4
3,9240,0,11,7,4
3,9250,0,11,7,4
3,9260,0,10,7,3
3,9270,0,10,7,3
3,9280,0,10,7,3
3,9290,0,10,7,3
3,9300,0,10,7,3
3,9310,0,10,7,3
3,9320,0,10,7,3
3,9330,0,10,7,3
3,9340,0,10,7,3
3,9350,0,10,7,3
3,9360,0,10,7,3
3,9370,0,10,7,3
3,9380,0,10,7,3
3,9390,0,10,7,3
3,9400,0,10,7,3
3,9410,0,10,7,3
3,9420,0,10,7,3
3,9430,0,10,7,3
3,9440,0,10,7,3
3,9450,0,10,7,3
3,9460,0,10,7,3
3,9470,0,10,7,3
3,9480,0,10,7,3
3,9490,0,10,7,3
3,9500,0,10,7,3
3,9510,0,10,7,3
3,9520,0,10,7,3
3,9530,0,10,7,3
3,9540,0,10,7,3
3,9550,0,10,7,3
3,9560,0,10,7,3
3,9570,0,10,7,3
3,9580,0,10,7,3
3,9590,0,10,7,3
3,9600,0,10,7,3
3,9610,0,10,7,3
3,9620,0,10,8,2
3,9630,0,10,8,2
3,9640,0,10,8,2
3,9650,0,10,8,2
3,9660,0,10,8,2
3,9670,0,10,8,2
3,9680,0,10,8,2
3,9690,0,10,8,2
3,9700,0,10,8,2
3,9710,0,10,8,2
3,9720,0,10,8,2
3,9730,0,10,8,2
3,9740,0,10,8,2
3,9750,0,10,8,2
3,9760,0,10,8,2
3,9770,0,10,8,2
3,9780,0,10,8,2
3,9790,0,10,8,2
3,9800,0,10,8,2
3,9810,0,10,8,2
3,9820,0,10,8,2
3,9830,0,10,9,3
3,9840,0,10,9,3
3,9850,0,10,9,3
3,9860,0,10,9,3
3,9870,0,10,9,3
3,9880,0,10,9,3
3,9890,0,10,9,3
3,9900,0,9,9,2
3,9910,0,9,9,2
3,9920,0,9,9,2
3,9930,0,9,9,2
3,9940,0,9,9,2
3,9950,0,9,9,2
3,9960,0,9,9,2
3,9970,0,9,9,2
3,9980,0,9,9,2
3,9990,0,9,9,2
4,0,0,9,9,2
4,10,0,9,9,2
4,20,0,9,9,2
4,30,0,9,9,2
4,40,0,9,9,2
4,50,0,9,9,2
4,60,0,9,9,2
4,70,0,9,9,2
4,80,0,9,9,2
4,90,0,9,9,2
4,100,0,9,10,3
4,110,0,9,10,3
4,120,0,9,10,3
4,130,0,9,10,3
4,140,0,9,10,3
4,150,0,9,10,3
4,160,0,9,10,3
4,170,0,9,10,3
4,180,0,9,10,3
4,190,0,9,10,3
4,200,0,9,10,3
4,210,0,9,10,3
4,220,0,9,10,3
4,230,0,9,10,3
4,240,0,9,10,3
4,250,0,9,10,3
4,260,0,9,10,3
4,270,0,9,10,3
4,280,0,9,10,3
4,290,0,9,10,3
4,300,0,9,10,3
4,310,0,9,10,3
4,320,0,9,10,3
4,330,0,9,10,3
4,340,0,9,10,3
4,350,0,9,10,3
4,360,0,9,10,3
4,370,0,9,10,3
4,380,0,9,10,3
4,390,0,9,10,3
4,400,0,9,10,3
4,410,0,9,10,3
4,420,0,9,10,3
4,430,0,9,10,3
4,440,0,9,10,3
4,450,0,9,10,3
4,460,0,9,10,3
4,470,0,9,10,3
4,480,0,9,10,3
4,490,0,9,10,3
4,500,0,9,10,3
4,510,0,9,10,3
4,520,0,9,10,3
4,530,0,9,10,3
4,540,0,9,10,3
4,550,0,8,10,2
4,560,0,8,10,2
4,570,0,8,10,2
4,580,0,8,10,2
4,590,0,8,10,2
4,600,0,8,10,2
4,610,0,8,10,2
4,620,0,8,10,2
4,630,0,8,10,2
4,640,0,8,10,2
4,650,0,8,10,2
4,660,0,8,10,2
4,670,0,8,10,2
4,680,0,8,10,2
4,690,0,8,10,2
4,700,0,8,10,2
4,710,0,8,10,2
4,720,0,8,10,2
4,730,0,8,10,2
4,740,0,8,10,2
4,750,0,8,10,2
4,760,0,8,10,2
4,770,0,8,10,2
4,780,0,8,10,2
4,790,0,8,10,2
4,800,0,8,10,2
4,810,0,8,10,2
4,820,0,8,9,1
4,830,0,8,9,1
4,840,0,8,9,1
4,850,0,8,9,1
4,860,0,8,9,1
4,870,0,8,9,1
4,880,0,8,9,1
4,890,0,8,9,1
4,900,0,8,9,1
4,910,0,8,9,1
4,920,0,8,9,1
4,930,0,8,9,1
4,940,0,8,9,1
4,950,0,8,9,1
4,960,0,8,9,1
4,970,0,8,9,1
4,980,0,8,9,1
4,990,0,8,9,1
4,1000,0,8,9,1
4,1010,0,8,9,1
4,1020,0,8,9,1
4,1030,0,8,9,1
4,1040,0,8,9,1
4,1050,0,8,9,1
4,1060,0,8,9,1
4,1070,0,8,9,1
4,1080,0,8,9,1
4,1090,0,8,9,1
4,1100,0,8,9,1
4,1110,0,8,9,1
4,1120,0,8,9,1
4,1130,0,8,9,1
4,1140,0,8,9,1
4,1150,0,8,9,1
4,1160,0,8,9,1
4,1170,0,8,9,1
4,1180,0,8,9,1
4,1190,0,8,9,1
4,1200,0,8,9,1
4,1210,0,8,10,2
4,1220,0,8,10,2
4,1230,0,8,10,2
4,1240,0,8,10,2
4,1250,0,8,10,2
4,1260,0,8,10,2
4,1270,0,8,10,2
4,1280,0,8,10,2
4,1290,0,8,10,2
4,1300,0,8,10,2
4,1310,0,8,10,2
4,1320,0,8,10,2
4,1330,0,8,10,2
4,1340,0,8,10,2
4,1350,0,8,10,2
4,1360,0,8,10,2
4,1370,0,8,10,2
4,1380,0,8,10,2
4,1390,0,8,10,2
4,1400,0,9,10,3
4,1410,0,9,10,3
4,1420,0,9,10,3
4,1430,0,9,10,3
4,1440,0,9,10,3
4,1450,0,10,10,4
4,1460,0,10,10,4
4,1470,0,10,10,4
4,1480,0,10,10,4
4,1490,0,10,10,4
4,1500,0,10,10,4
4,1510,0,10,10,4
4,1520,0,10,10,4
4,1530,0,10,10,4
4,1540,0,10,10,4
4,1550,0,10,10,4
4,1560,0,10,10,4
4,1570,0,10,10,4
4,1580,0,10,10,4
4,1590,0,10,10,4
4,1600,0,10,10,4
4,1610,0,10,10,4
4,1620,0,9,10,3
4,1630,0,9,10,3
4,1640,0,9,10,3
4,1650,0,9,10,3
4,1660,0,9,10,3
4,1670,0,9,10,3
4,1680,0,9,10,3
4,1690,0,10,10,4
4,1700,0,10,10,4
4,1710,0,10,10,4
4,1720,0,10,10,4
4,1730,0,10,10,4
4,1740,0,10,9,3
4,1750,0,10,9,3
4,1760,0,10,9,3
4,1770,0,10,9,3
4,1780,0,10,9,3
4,1790,0,10,9,3
4,1800,0,10,9,3
4,1810,0,10,9,3
4,1820,0,10,9,3
4,1830,0,10,9,3
4,1840,0,10,9,3
4,1850,0,10,9,3
4,1860,0,10,10,4
4,1870,0,10,10,4
4,1880,0,10,10,4
4,1890,0,10,10,4
4,1900,0,10,10,4
4,1910,0,10,10,4
4,1920,0,10,10,4
4,1930,0,10,10,4
4,1940,0,10,10,4
4,1950,0,9,10,3
4,1960,0,9,10,3
4,1970,0,9,10,3
4,1980,0,9,10,3
4,1990,0,9,10,3
4,2000,0,9,10,3
4,2010,0,9,10,3
4,2020,0,9,10,3
4,2030,0,9,10,3
4,2040,0,9,10,3
4,2050,0,9,10,3
4,2060,0,9,10,3
4,2070,0,9,10,3
4,2080,0,9,10,3
4,2090,0,9,10,3
4,2100,0,9,10,3
4,2110,0,9,10,3
4,2120,0,9,10,3
4,2130,0,9,10,3
4,2140,0,9,10,3
4,2150,0,9,10,3
4,2160,0,9,10,3
4,2170,0,9,10,3
4,2180,0,9,9,2
4,2190,0,9,9,2
4,2200,0,9,9,2
4,2210,0,9,9,2
4,2220,0,9,9,2
4,2230,0,9,9,2
4,2240,0,9,9,2
4,2250,0,9,9,2
4,2260,0,9,9,2
4,2270,0,10,9,3
4,2280,0,10,9,3
4,2290,0,10,9,3
4,2300,0,10,9,3
4,2310,0,10,9,3
4,2320,0,10,9,3
4,2330,0,10,9,3
4,2340,0,10,9,3
4,2350,0,10,9,3
4,2360,0,10,9,3
